id,barrio,cant_amb,cant_banos,sup_total,sup_cub,precio,tipo_prop
j7IuvsvwS+SU/d5Cqq4muw==,18,3.0,1.0,53.0,53.0,125000,6
MEVk9RQ7fugWqodEpk18UQ==,10,3.0,1.0,53.0,53.0,138000,6
J/TAkzsWTdjGB0QcUk1y/A==,54,3.0,1.0,60.0,57.0,170000,6
sHnmvfYtmPgvTZe4qE4Nzw==,3,3.0,2.0,70.0,67.0,290000,6
bwbrhs1XPBr4To2a6rffEA==,3,3.0,2.0,70.0,67.0,290000,6
RE+ivhcLjW9IpG6cJbBLww==,3,3.0,2.0,70.0,67.0,290000,6
fbAPj17XeYjMgHMpMxEz5g==,3,3.0,1.0,103.0,90.0,370000,6
ff+JLzRQ7bNPMjM4OZHdiA==,3,3.0,2.0,70.0,67.0,290000,6
pObKCjKPRt6yMyPKeh7mcg==,15,3.0,1.0,56.0,52.0,145000,6
YWJeLLktGlhP29LrE4LmLg==,15,3.0,1.0,56.0,56.0,157000,6
Ls16FsL5j4LY/cr8RuFa/w==,25,3.0,2.0,91.0,91.0,700000,6
/4L2nI2yliSezHtz9XJLnQ==,25,3.0,1.0,100.0,95.0,475000,6
rUAEEz1fk9JjBdiVlLR3Eg==,25,3.0,1.0,100.0,95.0,475000,6
TrHA/e/jj7FUhfjlnCkEwQ==,25,3.0,1.0,100.0,95.0,475000,6
XvJluFuQ4rFbke+Dpyt5Bw==,4,3.0,2.0,68.0,62.0,216000,6
drvZ3OjrNTiBsK5VRd3Pow==,4,3.0,1.0,64.0,64.0,168000,6
alR+bPBLDYeBlrw1UIezOw==,4,3.0,1.0,93.0,69.0,195000,6
jWISWIUPwFnAlQpWMvX4+Q==,4,3.0,1.0,62.0,56.0,190000,6
KJ+U/cfk9PFhzqOVgTfAkA==,4,3.0,2.0,82.0,65.0,265000,6
4gG+zj1Sb9qj6w5Ncmf+xQ==,1,4.0,2.0,102.0,102.0,255000,2
Libe2fdkW81AcuM3uNYDtg==,1,4.0,1.0,77.0,71.0,175000,2
gRaD+qMS/PgkIpNJWG3X2w==,52,4.0,2.0,140.0,85.0,180000,2
VeuTcq9/H07LCEF2TvUkGg==,22,4.0,2.0,127.0,98.0,230000,2
RmXgbgXd3MYhlBHcaq8SvQ==,47,4.0,2.0,143.0,123.0,220000,3
WzqDXSRg4U2d/1iIOOn52Q==,36,4.0,2.0,104.0,100.0,189000,6
ILWJqFgsrKjEsK1cuIWo/A==,45,4.0,2.0,77.0,73.0,235000,6
gvC0+7L8lr/2GSz/pQE4lQ==,45,4.0,1.0,78.0,73.0,220000,6
TNCzT9IoSywseqtDF/5x4Q==,12,4.0,1.0,117.0,107.0,240000,6
o2ocLH1Wli5GxkFko/VmGA==,0,5.0,3.0,133.0,133.0,395000,6
U5qjfUOJuL02TSQ1Dzy16A==,1,4.0,3.0,108.0,96.0,270000,6
+K8L/mjdcfm3Ijb7ZxEQwQ==,1,4.0,2.0,116.0,106.0,260000,6
SRLKiOVc6p1WtmAhfM9B3Q==,1,4.0,2.0,118.0,108.0,260000,6
aP979FJd44fsBUBvBlmTuA==,1,4.0,1.0,77.0,72.0,208500,6
lNaFr8NHPXrBuozzjZvE5A==,47,4.0,2.0,106.0,99.5090729170094,290000,6
txBlHa7BuzLhRuZyr7LMEg==,8,5.0,1.0,201.0,158.0,480000,6
qnNxRtX/Sv4Isu3kZexeIA==,8,4.0,2.0,100.0,100.0,252000,6
AwHn8/nwXXfcTU8FiVaNmg==,8,4.0,3.0,168.0,142.0,395000,6
vaEe74OJTUQMFENL86lu7Q==,8,4.0,2.0,103.0,94.0,270000,6
zgKjurIRQv/g8CQu8tUYhQ==,8,4.0,3.0,168.0,142.0,430000,6
juhc+uEWblP1K3VXK3hSKw==,8,4.0,3.0,145.0,126.0,770000,6
P7SiEjra+DfyIrgcZoOzQw==,8,4.0,3.0,168.0,142.0,395000,6
jmO70Fp8IX09KLsa2zQPvg==,8,4.0,2.0,61.0,61.0,170000,6
pmZXsbDFZHjvfu9ziXVjFg==,8,4.0,3.0,168.0,142.0,430000,6
u/elHviTs0GzHG0aLuLvtQ==,9,4.0,1.0,91.0,81.0,290000,6
qOa2B8ZbPA6IOEv5268uvA==,9,4.0,2.0,159.0,140.0,590000,6
gre4TFcIwFUlja4rrbeCWw==,9,4.0,2.0,185.0,185.0,630000,6
bpUBzpI9CM0aNxnMHfb8pA==,9,4.0,3.0,108.0,108.0,407000,6
LTZCvpWl3kvHL6icVJM6tA==,9,4.0,2.0,173.0,173.0,750000,6
wM1300IYxKuvBdehfMLdhw==,9,4.0,2.0,109.0,95.0,385000,6
NGXUmP3/hTYGKKB8TpxQOg==,40,4.0,2.0,85.0,80.0,172000,6
to7AJSBL1If/5e53Qay7fg==,2,5.0,2.0,143.0,130.0,430000,6
VuUxyWIimMXzh+JJnPRdiQ==,2,4.0,1.0,68.0,61.0,189000,6
IrBLzUHAE7b3+PzW6qCgMQ==,2,5.0,3.0,186.0,180.0,620000,6
Shj0Aj4i9hDIJwb1NMJ4uA==,13,4.0,1.0,56.0,54.0,143000,6
cJnl9+E35ju8eXdhGHxIPw==,22,5.0,3.0,180.0,123.0,350000,6
4wfnoz7gu3LSnjx4sHahEw==,22,4.0,4.0,134.0,118.0,299000,6
vgiqfoHDanHnaHxhnEooTg==,22,4.0,3.0,180.0,150.0,600000,6
3fun3D99j6a/FRsOkEJoww==,22,4.0,4.0,160.0,148.0,420000,6
dEuild3yxwvt5trdUUAY4w==,22,4.0,3.0,180.0,150.0,650000,6
Ka3hLXL6P0xWpWgGFlRl1w==,3,4.0,2.0,160.0,160.0,490000,6
YcnUlo/WVR8tb73AIhRSOA==,3,4.0,2.0,130.0,127.0,430000,6
quL5I/GCLdmthZekIFbs4g==,3,4.0,2.0,142.0,79.0,315000,6
Nrs/ytcz2bGdl0qxexEO4g==,3,3.0,2.0,118.0,118.0,260000,6
ewugQf7/UkzO1jOcB5ZHJw==,3,5.0,3.0,133.0,133.0,395000,6
16Psfb3T4dGNZxw1vsW7pA==,3,4.0,2.0,162.0,135.0,320000,6
23cXBXa2lCZK3aPcGHnChQ==,37,4.0,2.0,75.0,75.0,205000,6
3VKYgNzfmhBaBx4O6xUn7A==,51,3.4999972179748413,1.0,65.0,65.0,90000,6
I/rluJcZqTZtdvysXxvG+A==,51,4.0,2.0,76.0,76.0,99000,6
3y/xeZ3LXgWSC/GlW8As3w==,5,4.0,2.0,140.0,125.0,165000,6
72aQ+YtHSE8o36xdFX1kNw==,5,4.0,2.0,140.0,125.0,165000,6
w+PE1zQAsJ2Drg3xZC0kKg==,17,4.0,2.0,111.0,95.0,210000,6
G13ZTA7MnhTADD3PFK+fwg==,34,5.0,2.0,149.0,149.0,270000,2
M1gWgq6oZCWAta9exnyFBw==,32,5.0,3.0,245.0,145.0,300000,2
JamE6HfIgySNvgbX6r0kDA==,5,5.0,1.0,218.0,135.0,189000,2
pcNfI+kqUcy2mZ1gLrbCtg==,8,7.0,4.0,492.0,290.0,428000,3
8tRRLCLF1BTmtVycp/5ntQ==,8,5.0,5.0,240.0,216.0,550000,3
1HT86/PEFzsao+r9BUNHTQ==,28,5.0,2.0,6600.0,200.0,120000,3
oiYAbukSNH1tIBRxr8GLPw==,22,5.0,1.0,410.0,360.0,650000,3
PCYdwa0WTtkEFlrSbj1DlA==,54,3.4233902293484246,4.0,309.76163628578155,230.0,359000,3
KFnud5r2ZARkG44l9cwXDg==,12,5.0,1.0,101.0,90.0,258500,6
yjyBPncMhtfEFHoEKHmh4g==,47,4.0,1.0,97.0,70.0,170000,6
+fmA9cCbbzrHzr1DAh7Sxg==,2,6.0,5.0,250.0,240.0,550000,6
eCVIPMXZtltyPp7Du9RIKA==,22,5.0,4.0,170.0,160.0,370000,6
wnCk8EAWnbzhhNZgYyYZZg==,22,6.0,3.0,437.0,437.0,450000,2
L7EIsOpgaGBlSf+Mj7TaOQ==,12,6.0,6.0,422.0,422.0,749000,3
wMW7hbJJGjZhCfBhodOiEQ==,3,7.002383806159972,5.0,258.0,190.0,560000,3
dxEXj/OJV7CHFzRKr20S5w==,36,7.0,2.0,190.0,190.0,260000,2
LKOp2T1JvOAPCIeTTMVj0g==,1,5.0,5.0,640.0,420.0,680000,3
Vczk3hBiVqw78ZAmngJT5Q==,15,8.0,1.0,140.0,140.0,180000,6
1iHe0f16E+NKhve2ApUKUA==,50,2.0,1.0,37.0,37.0,89000,2
oPejNEDIPL4WHPMCKXs0Cg==,8,2.0,1.0,50.0,50.0,198000,2
Uy2Le0eSf+ixxBcuDcZuAw==,8,2.0,1.0,50.0,50.0,198000,2
Pus21Mhlx4W+MBN/siwdDg==,8,5.0,1.0,180.0,130.0,300000,2
0egX+50OWQEbShkArww1Vw==,8,4.0,1.0,137.0,137.0,379000,2
nYxWCqZdOw3pg0Us4znEaw==,42,2.0,1.0,56.0,50.0,110000,2
QQBuNvpGg5SonkOEnmnnqg==,42,2.0,1.0,53.0,48.0,89900,3
k3Z6IKqOyfjWEaXEnN2GCQ==,27,4.999013288686813,1.4997533221717032,201.0,138.0,200000,3
p5mDfqZR1ZECJE47PZl8Rg==,4,3.0,1.0,128.0,92.0,205000,3
+aVwl+sSltz3l10zpHpIbQ==,26,4.500044492587434,2.5001334777623008,182.0,142.0,251900,3
5hgMkMwYY1egLC8w2zrmIQ==,39,2.0,2.0,266.0,70.0,218000,3
zlozpMDb14iPgyfa4lKv2A==,39,2.0,2.0,108.0,70.0,228000,3
VAB4CcSNz1uqc0Fo8tVJmw==,33,3.0,1.5013974578075662,93.0,93.0,169000,3
A5PL6JiylvYz3UxYaU2Chw==,1,0.0,0.0,672.0,652.0,790000,4
+4CuNmnO3ypCsxa6git+LA==,14,0.0,0.0,241.0,221.10601312520924,600000,4
Mz5gFU7qXPgb1nl2GNu8QA==,42,0.0,0.0,225.0,935.498508145206,160000,4
VaLFvLGhArxq1GxL/Mlf0w==,49,0.0,0.0,158.0,2.0,220000,4
AxC1zJMlzNL07z20yLwojA==,54,0.0,0.0,723.5,692.5,360000,4
F5nNoXCygOmkKHcPIJukzA==,54,0.0,0.0,1200.0,1200.0,290000,4
6WzPFuI/4t4gSUaiaYoVWw==,12,0.0,0.0,300.0,300.0,365000,8
VSmrUSueE7URzaWYQhIOdA==,26,0.0,0.0,1200.0,1200.0,490000,8
re1eKI9hFG80igHuhROZ1A==,1,0.0,0.0,672.0,652.0,790000,5
iM5MCOIjDYgeGXhi98jh5Q==,9,0.0,0.0,75.0,75.0,450000,5
79iz4kxUh2OpF7CKwzYh1A==,24,0.0,0.0,200.0,200.0,310000,5
e97zA8/ReKyGTmTy67fLlg==,19,0.0,0.0,222.0,125.0,225000,5
PGsMkFnl+S8F9sOdE1py8w==,19,0.0,0.0,89.0,89.0,145000,5
0vz1CcW/MGiZnn/nnmtF9g==,19,0.0,0.0,94.0,94.0,165000,5
WPtifyH7747TBfASQvKSbg==,4,0.0,0.0,34.0,29.0,86000,5
VvQ03yvyyLdUkq54I+Ff/Q==,39,0.0,0.0,52.0,43.0,120000,5
KcjK8PWh61w7iuirpNEHwA==,6,0.0,0.0,280.0,280.0,220000,1
H4Ronh3ObxzlzYygJcJtfg==,51,0.0,0.0,244.0,63229.0,190000,1
XSnQ9dl6Lo/yXjBRP1BtxA==,5,0.0,0.0,850.0,86664.0,750000,1
JrkOj1RspukBDHMsFFZETg==,45,2.0,1.0,48.0,46.0,130000,6
jFF7CTrdnT8/ixZwzJ4Pfw==,45,1.0,1.0,32.0,28.0,61000,6
v1Sr3P0UsDZV83M3YZnYpQ==,45,1.0,1.0,33.0,30.0,98000,6
ETt/JZ3xZKZkjyFcUE7btA==,45,2.0,1.0,52.0,42.0,145000,6
aNfRoOJni/lnvxQl3GFJng==,12,1.0,1.0,44.0,44.0,85000,6
iEZMkKcbNxIJXRlR+xB8XQ==,12,4.0,1.0,111.0,101.0,225000,6
AuwG0dsEwSplEJBNFXKFRA==,12,1.0,1.0,33.0,31.5,78000,6
vauBQ7LKQBEEjXl8W8xvRA==,21,1.0,1.0,30.0,30.0,148000,6
OZN/3i+MekKbPszfIgTnCw==,21,3.0,1.0,69.0,64.0,215000,6
GWpek9y+/9kZZ8VJA6xmcw==,21,3.0,1.0,94.0,54.0,227000,6
8GqH90ZXPd44AZFiKZ7FNg==,1,1.0,1.0,46.0,40.0,130000,6
1UloA9PkQMtLQBpt5MCLzg==,1,3.0,2.0,100.0,100.0,159000,6
Gchqbf9OGRKnIrwmHsp4Rg==,1,2.0,1.0,34.0,33.0,89900,6
OT7bvhYrcyaGTEiQ4iCevQ==,1,2.0,2.0,60.0,60.0,180000,6
JNtEpy7sNu3K4Zx9WMNdPA==,1,1.0,1.0,23.0,23.0,69000,6
8hEGLe+2AMAC0CNy5JZTNA==,1,1.0,1.0,39.0,35.0,118000,6
DhdBc2d0fQooOzWueER85Q==,1,1.0,1.0,38.0,34.0,115000,6
82ECZ+8QHLGn7bYGrvwdIQ==,1,1.0,1.0,39.0,35.0,118000,6
fhs5pn4PukwbfN3DT0aIGg==,1,2.0,1.0,43.0,43.0,123000,6
KcQcRpExJ9UNjy6jF09OGg==,47,1.0,1.0,42.0,29.5,84000,6
A56RmtOmMnbUxkcKIllZWg==,47,2.0,1.0,45.0,42.0,125000,6
eTZERnp/9b+bFE5mZMImlA==,8,1.0,1.0,42.00000020642664,39.0,137000,6
3g9mhP7wl8rxVT7OyFYNFA==,8,2.0,1.0,48.0,48.0,199000,6
8H4PJICeWKbrVkz6lD1jpw==,8,4.0,4.0,165.0,145.0,560000,6
dAxGXg/5+Hpahhr4UblPZg==,8,2.0,1.0,48.0,43.0,160000,6
WpmQe2pBgrEkG6mUcDDhnw==,8,3.0,1.0,70.0,65.0,279000,6
CqXg/9cW8zoHD9VqfgP08A==,8,3.0,1.0,80.0,70.0,360000,6
8chLCD7IBtAN5kAYcqpSBg==,8,2.0,1.0,48.0,38.0,130000,6
YUSDMfDu49xcWC5IKMXUTw==,8,1.0,1.0,38.0,34.0,115000,6
+UntsuAJaFBzefLGzVuh2w==,8,3.0,1.0,80.0,76.0,240000,6
VtHP1ByyPbAtQbox4p4CpQ==,8,4.0,2.0,85.49996299130467,83.9999788521741,265000,6
c8nF6DIcnV/oxlAAAFtowA==,8,3.0,3.0,96.0,77.0,338000,6
ZvFBGti4Xm9l847a4YuYBg==,8,1.0,1.0,39.0,35.0,118000,6
4gQvoAJqeoA2wPM+RA7SGA==,8,2.0,1.0,40.0,40.0,120000,6
02qOEb3h3d72WBnB+cOTgg==,8,1.0,1.0,19.0,19.0,65000,6
7KotbhjWZF+V/SoCH7qvKw==,8,4.0,3.0,116.0,113.0,350000,6
v3oli38bvOw109Mrla22QA==,8,1.0,1.0,52.0,48.0,140000,6
nW/IIY3Rso1dDm/XBHmPCg==,9,3.0,2.0,120.0,114.0,595000,6
J6LK7L7MCJSyWSXAMHJ1Yw==,9,4.0,2.0,178.0,127.4973306298066,495000,6
PbvwaWwgZmc8hWjc6iWoYA==,9,2.0,1.0,50.0,50.0,159000,6
7fj3ldvPk6fFZE9NKLoaxw==,9,4.0,1.0,70.0,58.50000247695449,142000,6
iDTK3TBIdDgnuMx/IJE13g==,9,4.0,2.0,116.0,113.0,350000,6
p90OQHQvgqGGZn/T9xKzCQ==,9,3.0,1.0,68.0,68.0,156000,6
ba1POUX+aZUbB6qBvB1hBg==,9,2.0,1.0,55.0,47.0,260000,6
TRcMvWYFpSrqNgMYCUk2ug==,9,3.0,1.0,64.99999008696317,63.50000495651842,254000,6
8EbcXjYKk6agHUBfBPXMhA==,9,3.0,1.0,62.0,59.0,155000,6
5/RG7Nm7MD8ZO+hlrpCybA==,9,1.499999860835809,1.0,28.0,26.99999972167162,87500,6
2YLGhh16Y66eYePYzQpr0Q==,40,1.500000728137573,1.0,33.0,33.0,76000,6
AaJULafZrnvtqx00n51gow==,40,4.0,1.0,111.0,101.0,235000,6
b4QiGbW8R1RTf9o+YmA2JQ==,28,3.0,1.0,100.0,60.0,126000,6
q7hQPQIIxoE3dY2opi5uNg==,28,1.0,1.0,45.0,37.0,90900,6
nibdSmYRvezSQNc0xYGmqg==,28,2.0,1.0,49.0,49.0,115000,6
mCh40HU7sOBqdyWhdEsNXA==,28,1.0,1.0,35.0,30.0,68400,6
talQFdmUoDUZlOH55rjR0g==,28,1.4999999993308626,1.0,44.0000000053531,41.0000000053531,90000,6
hTvEEtIkfbni8cLTkRIfhw==,28,1.0,1.0,42.0,30.0,76500,6
S962wzw2XjUVHX+ZF4g/5Q==,34,1.0,2.0,49.0,45.0,110000,6
EH1WZYQ9zSlvJeUrsbub3g==,34,1.0,2.0,49.0,44.0,110000,6
AAYjhifyp7hX2+Qy1y3bEg==,34,1.0,2.0,53.0,49.0,103000,6
WWEMFrIMekJb382Fcx2vlQ==,2,4.0,2.0,99.0,92.0,318000,6
PMiYKG0ppHsRUA9Lq8ow8A==,2,1.0,1.0,39.0,35.500010040542506,153000,6
dwP2Drv3CHLZ06KvIE/r8g==,2,2.0,1.0,37.5,30.0,120000,6
p4PPf7h/hp7TIrb+g271Ew==,2,1.0,1.0,24.0,26.999996728194805,97000,6
e4z+HlzByXfsCgyepz3ySQ==,29,1.0,1.0,30.0,30.0,124000,6
vvROtOa1/9v71UaY72qBwA==,13,1.0,1.0,29.0,29.0,60000,6
ANRqoQYORH3h0kVNcfHY5g==,13,4.0,1.0,111.0,101.0,235000,6
5+8PHryo4qWTXRcwqzlrJw==,13,2.0,1.0,31.0,31.0,70000,6
hnX7gMhW9P1SmWte9rsSNg==,22,2.0,1.0,38.0,36.0,85000,6
3oVI5VxGtQ8UmXBtEweIOw==,22,3.0,1.0,55.0,55.0,148000,6
NKmUYoz1x20GY6sSQiXdUg==,22,4.0,2.0,274.0,135.0,300000,6
rFtC3TE1aauzIGvxUt45xA==,22,2.0,1.0,64.0,51.0,145000,6
r6rLLAjQ/sgkl4hRZl40tw==,22,2.0,1.0,50.0,44.0,120000,6
1uSK6ZWipXoKqu2ohFQ23Q==,22,1.0,1.0,40.0,36.0,144500,6
Jx5REMwGZZW+usuvaGNfiw==,22,1.0,1.0,23.0,23.0,62900,6
t65Yx3sPaOziSwadAfkOmQ==,22,4.0,1.0,81.0,6.0,253000,6
C6IEDGhyJx8H/L9iiE1tWA==,22,4.0,2.0,82.0,77.0,215000,6
WFu8j+chWO+dyOdQ6X3vLg==,14,2.0,1.0,58.0,50.0,165000,6
kpy+poswZLqDQcCMqgkDHA==,18,1.0,1.0,35.0,34.0,93000,6
8al61CX0WxO26K0mdY1Zjw==,18,1.0,1.0,35.0,34.0,95000,6
V2pZVYJN9u+WE21Qua64wA==,18,4.0,2.0,106.0,80.0,229000,6
FLWaqO+SqVbu8cmDPtV2HQ==,18,2.0,1.0,49.0,49.0,115000,6
0JND2yBfoBW3BsuHFJSxbA==,18,1.0,1.0,29.0,29.0,72500,6
3wjtyMK4tL9qb5E3PaqiPA==,18,1.0,1.0,35.0,34.0,94000,6
R13DXSEGmxxY3E9+hzF1jw==,18,2.0,1.0,38.0,38.0,90000,6
hIE93rBsFOUurcMnAHC2EA==,18,4.0,1.0,111.0,101.0,235000,6
2/deuigEKYxyRkMCEcL83g==,24,1.0,1.0,38.0,36.0,97000,6
s4mJwoZO/ea4a28oC4/76Q==,49,2.0,1.0,60.0,48.0,120000,6
541hdo4QW/uT2qWTNGsNjA==,30,2.0,1.0,109.0,87.0,212000,6
A8uWinTtoV83s4+bNGgYtg==,30,2.0,1.0,50.0,40.0,129900,6
G3202MiUdWLVlQRHXEZ2aw==,54,1.4999989334914827,1.0,35.0,32.0,135000,6
XxNHUmVD8SFJ7i8mtKhumA==,54,2.0,1.0,78.9925197762108,41.0,153000,6
T+tKuRxSEBNN5yDos+01tw==,3,5.0,2.0,290.0,225.0,560000,6
nPM31qIDkeqqfzWivXHFag==,3,5.0,3.0,161.0,149.0,495000,6
onItvTJNEK3rduMHy4/wAQ==,3,2.0,1.0,48.0,43.0,160000,6
4W6opcNfQ/i+kZmXydRL2g==,3,1.0,1.0,30.0,30.0,85000,6
Mj4fUUf/HrVuafPIa3R8tg==,3,4.0,2.0,204.0,92.0,440000,6
2w0GcUy7V6j+oUhEpuYM5A==,3,2.0,1.0,42.0,37.0,145000,6
Aw7I2AwgJoWvSbLe5DrLXw==,3,3.0,2.0,96.00007163145014,97.0,270000,6
iwUiJSGEOx58rqbxCIhWLQ==,19,4.0,1.0,92.0,92.0,240000,6
i4Gyj80sFSwk0sI9J1/R3A==,19,4.0,2.0,120.9899703439198,120.0,215000,6
DmvarXwjPY6B85GxK2Agug==,19,1.0,1.0,30.0,30.0,70000,6
xsS+hGkAAGQDmip3akFpyA==,19,6.0,3.0,150.0,142.0,280000,6
mBf7yrTa/+SbDEBGqoCj6w==,15,3.0,1.0,61.0,59.0,159000,6
iIg7i/qhx7LjSo+OI6l9vQ==,15,2.0,1.0,46.0,41.0,123000,6
Si3iwcdwgxa7CMyyKIuQkQ==,15,1.0,1.0,38.0,34.0,115000,6
NeF00aBn37cleS0WaQOCWg==,15,1.0,1.0,39.0,28.0,70000,6
vPlFSEqpWrXjewTfZALr9A==,15,2.0,1.0,43.0,41.99999274789885,95000,6
XFqbkLV3Mp4ODWoF4OfcaA==,15,1.0,1.0,39.0,35.0,118000,6
RLxbBT8cN2qcEL2u0CIq4w==,32,2.0,1.0,42.0,39.0,87000,6
f0rkcZGOcfVnjWfy7POWAQ==,25,2.0,1.0,64.49999635675958,66.0,350000,6
4RNWFUhihgMiBBKulbZh5Q==,27,3.0,2.0,85.0,60.0,185000,6
timKGnM8wH6pEvm1kD2JyQ==,27,1.0,1.0,48.0,45.0,135000,6
QT12c4jI2CTxZpAombHxUg==,4,1.4999957213070898,1.0,43.0,29.0,91000,6
9FdshPEPNAoLzXTxlELRBg==,4,1.0,2.0,53.0,46.0,165000,6
FZB5fdEqy3fLdBq+JmWcJA==,4,3.0,1.0,68.0,55.0,225000,6
rQZlzaQdoWLuME6tQTSkig==,4,1.0,1.0,58.0,36.0,120000,6
L7YekpUx8RDgDIuvvbUoqg==,4,3.0,1.0,68.0,68.0,215000,6
g7h3ZCdhpcrb/2OiIMEWeg==,4,2.0,1.0,56.0,43.0,153500,6
kTK1c86vvMXu8uGSQvTd+Q==,4,2.0,1.0,47.0,42.99999500881481,175000,6
eCu3qSka5l3jd16yfl846A==,4,2.0,2.0,74.0,61.0,180000,6
I0zhslOiQ5XPEIjIAW6m3A==,26,1.0,1.0,34.0,31.0,97000,6
5mFexZnJ9tZEcAx3H5uoyw==,39,2.0,2.0,108.0,70.0,225000,6
8RBp1NtQduwaloKYFfLzBQ==,39,1.0,1.0,80.0,53.0,176000,6
e5VdDEuHGHdk6/eD8l7Ewg==,39,2.0,1.0,40.0,40.0,70000,6
hVYhw+31ZFnOgg4RCbMKmQ==,39,1.0,2.0,60.0,54.0,210000,6
J37mZmoodR9xMyntQiWevg==,41,2.0,1.0,49.0,40.0,110000,6
oFptmnaLXVNx0gbRBwPEiQ==,33,1.0,1.0,55.0,47.0,137000,6
GsQHS0XLOwhl2IHMHP3UnQ==,20,1.0,1.0,30.0,30.0,83000,6
zG8CcpeTrqYfRAxz6r1Viw==,46,0.0,0.0,135.0,135.0,109000,7
ikOOLuuzxssKo9gzPFc0Rg==,7,0.0,0.0,280.0,180.0,330000,7
0BXvGp5hMMibf4UXc9Q1PA==,8,0.0,0.0,90.0,90.0,215000,7
X74YKD33SmtC2y6eC2I1Ug==,8,0.0,0.0,35.0,35.0,119500,7
NO3g4vsruewjKhCy2uWzKQ==,2,0.0,0.0,30.0,30.0,180000,7
sqOmBhFBLdvnv+8x+Igogw==,13,0.0,0.0,105.0,90.0,160000,7
7UdrhsA4qpZWVTPZ7iXNMQ==,22,0.0,0.0,200.0,200.0,570000,7
j4vaGf9UVYJCeCWWGXxvTw==,30,0.0,0.0,42.0,53.54275952544719,140000,7
r+77M0OVnev4l1ZBOetB2A==,15,0.0,0.0,55.0,55.0,193000,7
3lyDF5NRJ6QntagftCiArA==,15,0.0,0.0,39.0,39.0,110000,7
x++XU3vi0nsOoDCiLsY6aw==,27,0.0,0.0,61.0,61.0,120000,7
sjyhN3E3nJnNsRrEQ08DPw==,5,0.0,0.0,150.0,150.0,650000,7
eXQls5iJeSyBBINyqwRxyA==,5,0.0,0.0,150.0,150.0,650000,7
LO4L/isBo6ERM+KlBXcpfQ==,17,0.0,0.0,39.0,39.0,110000,7
M1OB1ew3+WvAAU9xPbFjmQ==,1,1.0,1.0,28.0,26.0,115000,6
AsynMRVX4RtAiclbiDS9RA==,24,1.0,1.0,60.0,40.0,120000,6
oLZAMoG3VwpTv6SAOvhRDg==,24,1.0,1.0,44.0,44.0,120000,6
4IcJMr5MZsJEI6gQ070q3g==,8,2.0,1.0,58.0,58.0,127000,2
sL1Bvilspm73cQGb49P1uA==,29,2.0,1.0,60.0,46.0,175000,2
0bigLD9Hxc1hhxjgLm/mxQ==,29,2.0,1.0,60.0,46.0,155000,2
tPKWy0uXvUe3eShgAWMiJA==,37,2.0,1.0,100.0,50.0,205000,2
nI0JpRwWYSPxI6cRsL/SLw==,4,2.0,1.0,60.0,46.0,175000,2
RKta0dxOnfI9AzhDN1PiWw==,4,2.0,1.0,60.0,46.0,155000,2
sptKxnCcl0e+Gy1VjmV2/A==,12,2.0,1.0,55.0,49.0,110000,6
f4RCUzRvJh9IlNHai+4FZg==,12,1.0,1.0,52.0,45.0,113811,6
7EgDY70t4G3/xxCkYB6O9g==,12,1.0,1.0,52.0,45.0,130000,6
9kXAxWibnYJwdr+NtrDXLQ==,21,2.0,2.0,63.0,48.0,200000,6
Rc5khQoIj6lBrbuVYvXanw==,0,2.0,1.0,35.0,35.0,85000,6
9akJtMKDiucK2KBXEPw04A==,1,2.0,1.0,42.0,35.0,100000,6
EaB+oc0WJyUN1mC+V2v4Bw==,1,2.0,1.0,49.0,45.0,149000,6
sgPVKDBpiAHhzJfLaMQJpw==,1,2.0,1.0,47.0,47.0,129000,6
TxXB6j2qsqIaLmLUFAcp1Q==,1,2.0,1.0,49.0,45.0,150000,6
n1PxYUmAAvs31iqdOos/qw==,1,2.0,1.0,49.0,45.0,149000,6
fDWEoBW1jCSJOiSagTMO+Q==,1,2.0,1.0,66.0,58.0,190000,6
uo9f68bFpJJ15FC8HhZFyA==,50,2.0,1.0,36.0,33.0,130000,6
hjxoAKLzMzugL4UTPqkINg==,47,2.0,1.0,44.0,38.0,99000,6
CldVwqAWINUrFIY+t2nfXQ==,8,1.0,1.0,33.0,29.0,118891,6
hGczlM7BiM3pui/Lii81+w==,8,2.0,1.0,55.0,55.0,168000,6
5bBX3mJFtEGUtULSECwwyQ==,8,2.0,1.0,55.0,55.0,170000,6
ZiTzu7zKbpSkk3Eg33p/yA==,8,2.0,1.0,79.0,79.0,440000,6
VDWaLHDl1iA+SOti7gpfvA==,8,2.0,1.0,37.0,33.0,100000,6
cSboZu3XilVdJUgaSGdAkg==,8,2.0,1.0,66.0,58.0,190000,6
m55kNUkYxp9v2l0FcxsGsA==,8,1.0,1.0,45.0,25.0,85000,6
hVdH0WPhFdn3OOtIVMZr0w==,8,2.0,1.0,55.0,35.0,170000,6
jOtMFfozxD+niOy0Mv+B9g==,8,2.0,1.0,45.0,44.0,140000,6
ve7vP8xgT29rNndCOTqkPg==,8,2.0,1.0,48.0,45.0,199000,6
fZcsJJ0OlmPF35qJ1YJ37w==,8,2.0,1.0,55.0,48.0,175000,6
AIGgix1E/NRqcIsGp4vADg==,8,2.0,1.0,55.0,55.0,164000,6
fr1SOatG+o8alJk3Gpf1fA==,8,2.0,1.0,36.0,36.0,105000,6
jpR7Ph9ScS/Bc6qVJgcZNA==,8,2.0,1.0,60.0,60.0,225000,6
