age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
59,5,0,3,0,1,1,0,6,3,459,7,999,0,0,10,18,20,305,11,no
52,7,0,1,0,1,0,0,5,1,173,7,999,0,0,1,12,19,269,10,no
46,0,0,2,0,1,1,0,0,1,173,1,999,0,0,5,9,22,213,7,no
70,8,0,1,0,0,0,0,8,2,325,1,999,2,1,7,6,5,48,5,no
46,1,0,0,0,1,0,1,0,4,43,1,999,0,0,9,19,10,290,9,no
52,0,0,1,0,1,0,1,1,0,50,3,999,0,0,10,24,18,303,11,no
35,5,0,3,0,1,0,1,0,2,364,1,999,0,0,9,19,10,288,9,no
34,5,0,3,0,1,0,1,1,4,94,2,999,0,0,10,24,18,310,11,no
53,8,0,5,0,1,0,0,6,4,124,2,999,0,0,10,18,20,305,11,no
51,5,0,5,0,0,0,0,3,3,687,1,0,1,2,5,11,23,215,7,yes
34,0,0,0,0,1,0,0,0,0,239,5,999,1,1,5,9,22,209,7,no
42,4,0,2,0,1,0,1,0,4,137,3,999,0,0,9,19,10,284,9,no
33,1,2,3,0,0,0,0,1,2,442,2,999,3,1,4,21,13,67,2,no
34,0,0,1,0,0,0,1,1,1,239,8,999,0,0,10,24,18,290,11,no
41,2,0,2,0,0,1,0,3,0,982,1,999,0,0,5,11,23,220,7,no
22,5,2,5,0,0,0,0,2,1,122,1,999,0,0,4,20,12,143,2,no
60,2,0,3,0,1,0,0,2,4,515,3,999,0,0,10,14,9,306,11,no
41,4,0,1,0,1,0,1,1,3,139,2,999,0,0,10,24,18,301,11,no
52,0,0,1,0,1,0,0,6,4,227,1,999,0,0,10,18,20,305,11,no
33,6,2,3,0,1,0,0,2,3,126,2,999,0,0,10,14,9,305,11,no
33,5,2,3,0,0,1,0,5,4,710,1,999,0,0,1,12,19,266,10,yes
80,8,1,1,0,1,0,0,7,1,96,1,999,0,0,8,3,1,72,4,no
30,2,2,3,0,1,0,0,6,0,106,3,999,0,0,10,18,20,303,11,no
66,8,0,4,0,0,0,0,9,1,1394,2,6,1,2,3,22,11,125,1,yes
39,2,0,2,0,0,0,1,0,1,203,2,999,0,0,9,19,10,286,9,no
46,2,1,3,0,1,0,0,6,3,642,1,999,0,0,10,18,20,306,11,no
32,5,0,3,0,1,0,0,5,2,223,1,999,0,0,1,12,19,268,10,no
34,4,2,2,0,0,1,0,0,3,269,2,999,0,0,5,9,22,211,7,no
42,3,0,3,0,0,0,1,6,3,30,6,999,0,0,10,18,20,311,11,no
51,4,2,2,0,1,0,0,5,4,107,4,999,0,0,1,12,19,266,10,no
57,0,0,1,0,0,0,0,6,3,631,1,999,0,0,10,18,20,305,11,no
33,5,2,5,0,1,1,0,2,0,285,5,999,0,0,10,14,9,306,11,no
38,2,2,3,0,1,0,0,0,0,114,4,999,0,0,5,9,22,196,7,no
37,2,0,3,0,0,0,0,9,2,729,1,999,1,1,3,22,11,130,1,yes
31,0,2,4,0,1,0,1,0,3,735,1,999,0,0,9,19,10,289,9,no
35,5,2,3,0,0,1,1,2,3,37,4,999,0,0,10,14,9,305,11,no
37,1,0,0,0,0,0,0,5,3,130,2,999,0,0,1,12,19,267,10,no
32,2,0,3,0,0,0,0,5,4,262,1,999,0,0,1,12,19,266,10,no
50,2,0,0,0,1,0,0,2,3,23,14,999,0,0,10,14,9,305,11,no
35,3,2,3,0,0,0,0,6,2,288,2,999,0,0,10,18,20,306,11,no
38,0,1,2,0,0,0,0,0,1,334,6,999,1,1,5,9,22,213,7,no
40,5,0,5,0,0,0,0,2,0,505,3,999,0,0,10,14,9,308,11,no
35,5,2,5,0,0,1,0,2,3,55,1,999,0,0,10,14,9,307,11,no
38,4,0,0,0,1,0,1,0,1,114,1,999,0,0,9,19,10,285,9,no
45,0,0,4,0,0,0,1,1,1,117,2,999,0,0,10,24,18,304,11,no
29,2,0,3,0,0,0,0,6,2,39,9,999,0,0,10,18,20,300,11,no
47,2,0,1,0,0,0,0,2,4,251,2,999,0,0,10,14,9,307,11,no
60,2,0,5,0,0,0,0,3,3,571,1,999,0,0,5,11,23,215,7,yes
49,0,0,0,0,0,0,1,1,1,79,31,999,0,0,10,24,18,304,11,no
31,5,2,3,0,0,0,1,0,4,14,6,999,1,1,5,9,22,197,7,no
36,6,0,0,0,1,0,1,0,4,363,8,999,0,0,9,19,10,290,9,no
31,4,2,0,0,0,0,0,0,4,214,4,999,0,0,5,17,14,32,3,yes
34,5,0,4,0,0,0,1,0,1,97,3,999,0,0,5,17,14,25,3,no
50,0,0,5,0,0,0,1,5,3,547,2,999,0,0,1,12,19,267,10,no
44,2,0,2,0,0,0,0,0,4,263,1,999,0,0,5,9,22,210,7,no
46,2,0,3,0,0,0,0,2,3,399,1,999,1,1,6,1,4,119,6,yes
44,0,0,0,0,0,0,0,0,4,383,1,999,1,1,5,9,22,210,7,no
35,4,0,2,0,1,0,1,0,3,283,1,999,0,0,9,19,10,289,9,no
34,2,2,3,0,0,0,0,6,2,138,1,999,0,0,10,18,20,305,11,no
44,6,0,0,0,0,0,0,0,2,206,2,999,0,0,5,9,22,212,7,no
40,0,0,1,0,1,0,1,0,2,227,1,999,0,0,9,19,10,285,9,no
48,4,0,2,0,0,0,1,0,1,189,1,999,0,0,9,19,10,285,9,no
24,10,2,2,0,1,0,0,2,4,276,1,999,0,0,6,1,4,112,6,yes
27,4,2,2,0,1,0,1,0,4,156,2,999,0,0,9,19,10,290,9,no
44,0,0,1,0,1,0,0,6,1,115,2,999,0,0,10,18,20,304,11,no
43,5,2,5,0,1,0,0,0,1,164,2,3,2,2,5,17,14,22,3,yes
34,5,2,0,0,1,0,0,2,0,200,2,999,0,0,4,20,12,138,2,no
65,8,0,1,0,1,1,0,5,1,141,2,999,0,0,8,5,3,49,4,no
21,10,2,2,0,0,0,0,2,1,326,2,999,1,1,4,20,12,140,2,no
30,5,2,0,0,1,0,0,0,0,63,1,999,0,0,5,9,22,209,7,no
57,0,0,0,0,1,1,0,5,4,150,2,999,0,0,1,12,19,266,10,no
32,2,2,2,0,1,0,1,0,0,611,2,999,0,0,9,19,10,286,9,no
40,0,0,5,0,1,0,0,6,0,189,1,999,0,0,10,18,20,305,11,no
53,4,0,0,0,1,0,0,2,0,79,1,999,0,0,10,14,9,312,11,no
44,2,0,3,0,0,0,0,6,2,486,1,999,0,0,10,18,20,306,11,no
44,7,0,3,0,1,1,0,6,3,13,2,999,0,0,10,18,20,305,11,no
31,6,0,0,0,0,0,0,0,2,788,2,999,0,0,5,9,22,206,7,no
29,4,2,4,0,0,1,0,0,2,252,5,999,0,0,5,9,22,206,7,no
39,0,0,0,0,0,0,0,3,2,213,4,999,0,0,5,11,23,226,7,no
35,1,0,3,0,0,0,0,2,0,372,1,999,0,0,10,14,9,312,11,no
45,6,0,0,0,0,0,0,5,0,554,2,999,0,0,1,12,19,270,10,no
42,0,0,0,0,0,0,1,0,1,50,3,999,0,0,9,19,10,285,9,no
47,0,2,4,0,1,0,0,3,3,309,1,999,0,0,5,11,23,215,7,yes
29,2,2,2,0,1,0,1,7,3,330,2,6,1,2,3,25,24,170,1,yes
32,4,2,5,0,1,0,1,0,3,589,1,999,0,0,9,19,10,289,9,no
43,2,0,3,0,0,1,0,2,3,398,1,999,0,0,10,14,9,306,11,no
33,2,2,3,0,1,0,0,2,4,69,14,999,0,0,10,14,9,306,11,no
54,5,0,5,0,0,0,0,3,0,698,1,999,0,0,5,11,23,220,7,no
52,3,2,3,0,1,0,1,0,2,353,1,999,0,0,9,19,10,287,9,no
47,0,0,4,0,1,0,0,6,4,51,1,999,0,0,10,18,20,305,11,no
28,5,0,5,0,0,0,0,6,1,280,2,999,0,0,10,18,20,305,11,no
42,6,0,2,0,1,0,1,0,0,181,3,999,0,0,9,19,10,286,9,no
49,1,0,3,0,0,0,0,6,0,37,1,999,0,0,10,18,20,303,11,no
39,4,0,2,0,1,1,1,0,1,480,4,999,0,0,9,19,10,285,9,no
41,1,1,3,0,1,0,1,1,0,43,12,999,0,0,10,24,18,291,11,no
29,2,0,3,0,1,0,0,0,2,155,2,999,0,0,5,9,22,206,7,no
52,9,0,4,0,1,0,0,2,2,217,11,999,0,0,10,14,9,308,11,no
35,5,1,5,0,0,0,0,3,2,612,1,999,0,0,5,11,23,226,7,no
38,2,0,3,0,0,0,0,2,0,301,2,999,0,0,10,14,9,308,11,no
33,0,0,0,0,1,0,0,5,1,214,1,999,0,0,1,12,19,269,10,no
58,2,0,2,0,0,0,0,5,1,173,1,999,2,1,3,26,26,184,1,no
44,5,0,5,0,1,0,1,5,1,189,1,999,0,0,1,12,19,269,10,no
31,5,2,5,0,1,0,0,1,1,163,1,999,1,1,6,10,17,201,6,yes
29,2,2,3,0,0,0,0,4,0,215,1,999,0,0,5,13,8,6,3,yes
83,9,1,1,0,0,1,0,6,1,257,1,999,3,1,4,23,15,94,2,no
33,4,0,2,0,0,0,1,0,0,337,2,999,0,0,9,19,10,286,9,no
30,2,1,2,0,1,0,0,5,3,418,3,999,0,0,1,12,19,267,10,no
40,0,0,1,0,0,0,0,6,2,131,4,999,0,0,10,18,20,305,11,no
33,4,2,2,0,1,0,1,0,4,777,2,999,0,0,9,19,10,286,9,yes
70,8,1,3,0,0,0,0,9,4,692,1,999,0,0,8,2,2,69,4,yes
41,5,0,5,0,1,0,0,2,1,1476,2,999,0,0,10,14,9,309,11,no
50,2,0,2,0,1,0,0,2,0,20,3,999,0,0,10,14,9,312,11,no
44,0,0,2,0,0,0,1,0,4,230,1,999,0,0,9,19,10,290,9,no
59,9,0,1,0,0,1,0,6,3,69,1,999,0,0,10,18,20,311,11,no
39,6,0,5,0,0,0,1,1,4,136,6,999,0,0,10,24,18,310,11,no
53,1,1,3,0,1,0,1,1,2,636,12,999,0,0,10,24,18,305,11,no
48,0,0,1,0,1,0,0,2,1,155,3,999,0,0,10,14,9,306,11,no
57,0,1,5,0,1,0,1,0,3,100,5,999,0,0,9,19,10,284,9,no
36,0,0,0,0,1,0,0,6,2,339,4,999,0,0,10,18,20,306,11,no
33,5,0,3,0,0,0,0,6,2,162,6,999,0,0,10,18,20,306,11,no
46,0,0,1,0,1,0,0,3,3,357,2,999,0,0,5,11,23,222,7,no
25,4,2,2,0,1,1,1,1,2,729,2,999,0,0,10,24,18,290,11,no
70,2,1,3,0,1,0,0,4,0,83,4,999,0,0,5,8,25,238,7,no
24,4,2,0,0,0,0,0,6,2,73,4,999,0,0,10,18,20,306,11,no
60,8,0,2,0,1,0,1,6,4,133,7,999,0,0,10,18,20,305,11,no
33,2,0,3,0,0,0,0,2,0,63,3,999,0,0,10,14,9,308,11,no
32,5,2,5,0,0,0,0,5,2,140,1,999,0,0,1,12,19,268,10,no
39,4,0,2,0,1,0,0,0,0,410,1,999,0,0,5,9,22,209,7,no
32,1,0,4,0,1,0,1,0,2,150,1,999,0,0,9,19,10,285,9,no
29,2,0,2,0,0,0,1,1,2,194,2,999,0,0,10,24,18,290,11,no
36,0,0,4,0,1,0,1,6,2,350,3,999,0,0,10,18,20,306,11,no
28,0,2,0,0,0,0,1,7,0,4,1,999,0,0,3,25,24,158,1,no
53,0,0,1,0,0,0,0,9,4,85,1,999,0,0,8,2,2,69,4,no
35,3,0,3,0,0,1,1,0,3,365,1,999,0,0,9,19,10,289,9,no
46,0,0,1,0,0,0,1,1,2,196,2,999,0,0,10,24,18,302,11,no
37,1,0,2,0,0,0,0,2,4,125,1,999,0,0,10,14,9,307,11,no
33,4,0,2,0,0,0,1,0,4,389,2,999,0,0,9,19,10,284,9,no
35,1,0,2,0,0,0,1,1,3,405,2,999,0,0,10,24,18,304,11,no
41,5,1,3,0,0,0,0,2,0,335,3,999,0,0,10,14,9,308,11,no
36,4,2,0,0,0,1,1,0,0,129,3,999,0,0,9,19,10,286,9,no
40,8,0,5,0,0,0,1,1,3,219,1,999,0,0,10,24,18,304,11,no
42,4,0,2,0,1,1,1,6,2,198,1,999,0,0,10,18,20,300,11,no
42,0,0,1,0,1,0,0,3,0,220,3,999,0,0,5,11,23,220,7,no
55,4,1,1,0,0,0,1,0,1,26,2,999,0,0,9,19,10,285,9,no
34,4,0,2,0,1,0,1,0,3,791,2,999,0,0,9,19,10,289,9,yes
32,5,2,5,0,1,0,0,6,1,769,4,999,0,0,10,18,20,304,11,yes
35,2,0,2,0,0,1,0,1,1,444,1,999,1,1,6,10,17,201,6,no
58,8,0,1,0,0,0,1,1,1,137,3,999,0,0,10,24,18,290,11,no
35,2,0,2,0,1,0,1,1,3,193,1,999,0,0,10,24,18,304,11,no
30,2,2,2,0,0,0,1,6,2,196,3,999,0,0,10,18,20,306,11,no
39,5,0,5,0,1,0,0,3,3,225,2,999,0,0,5,11,23,230,7,no
41,2,1,3,0,1,0,0,6,0,128,2,999,0,0,4,23,15,93,2,yes
56,0,0,0,0,1,0,1,1,2,99,6,999,0,0,10,24,18,290,11,no
28,2,0,3,0,1,0,0,6,2,179,2,999,0,0,10,18,20,306,11,no
32,2,0,2,0,1,0,0,6,1,193,14,999,0,0,10,18,20,304,11,no
52,1,0,3,0,1,0,1,0,0,467,5,999,0,0,9,19,10,286,9,no
46,1,0,3,0,0,0,0,5,0,123,1,999,0,0,1,12,19,270,10,no
37,1,2,3,0,0,0,0,5,2,171,1,999,1,1,1,12,19,268,10,no
49,2,0,2,0,0,0,0,5,4,164,1,999,0,0,1,12,19,266,10,no
51,1,0,1,0,1,0,1,0,2,216,1,999,0,0,9,19,10,288,9,no
39,2,2,4,0,0,0,1,0,2,1521,1,999,0,0,9,19,10,285,9,no
35,5,0,5,0,1,0,0,6,0,80,3,999,0,0,10,18,20,303,11,no
40,2,2,5,0,0,0,0,0,1,43,1,999,1,1,5,9,22,213,7,no
29,4,1,2,0,0,0,1,1,4,56,2,999,0,0,10,24,18,297,11,no
37,4,2,5,0,0,0,0,3,0,307,4,999,0,0,5,11,23,220,7,no
42,4,0,2,0,1,0,0,0,0,312,2,999,0,0,5,9,22,214,7,no
37,5,2,5,0,1,0,0,0,1,89,1,999,0,0,5,9,22,203,7,no
30,0,2,0,0,0,0,1,0,0,157,3,999,0,0,9,19,10,286,9,no
49,1,1,4,0,1,0,1,5,3,88,6,999,0,0,1,12,19,267,10,no
41,3,0,3,0,0,0,0,2,1,92,1,999,0,0,10,14,9,309,11,no
41,1,0,3,0,1,0,1,0,1,174,2,999,0,0,9,19,10,286,9,no
34,0,0,3,0,1,1,0,0,4,208,4,999,0,0,5,9,22,210,7,no
33,0,0,1,0,0,0,1,1,2,61,23,999,0,0,10,24,18,305,11,no
29,0,0,0,0,1,0,0,3,0,54,1,999,1,1,5,11,23,220,7,no
44,0,2,0,0,1,0,0,0,0,267,4,999,1,1,5,9,22,196,7,no
37,5,0,5,0,1,0,0,3,4,54,2,999,0,0,5,11,23,220,7,no
42,4,0,5,0,0,0,0,0,3,103,2,999,1,1,5,9,22,211,7,no
74,8,0,4,0,0,1,0,7,2,251,1,999,0,0,8,3,1,70,4,yes
38,4,2,2,0,0,0,0,6,1,109,3,999,0,0,10,18,20,304,11,no
35,3,0,3,0,0,0,1,6,3,33,12,999,0,0,10,18,20,311,11,no
52,0,0,1,0,0,0,0,3,2,229,5,999,0,0,5,11,23,220,7,yes
57,0,0,1,0,0,0,1,0,0,48,1,999,0,0,9,19,10,286,9,no
43,4,2,2,0,1,0,0,6,0,385,1,999,0,0,10,18,20,303,11,no
35,1,2,3,0,0,0,0,0,4,233,1,999,1,1,5,9,22,197,7,no
42,1,1,4,0,0,0,0,7,3,148,1,999,0,0,8,3,1,69,4,no
50,1,0,3,0,0,0,1,0,2,281,2,999,0,0,9,19,10,285,9,no
47,3,0,1,0,1,0,1,1,1,72,8,999,0,0,10,24,18,290,11,no
34,5,1,0,0,0,0,0,3,4,76,1,999,0,0,5,11,23,220,7,no
31,5,2,3,0,1,0,0,0,0,220,4,999,0,0,5,9,22,214,7,no
79,8,0,0,0,1,0,0,0,1,104,1,999,2,1,5,17,14,22,3,no
49,9,1,4,0,0,0,1,0,2,295,1,999,0,0,9,19,10,287,9,no
32,4,0,2,0,0,0,0,5,1,121,1,999,0,0,1,12,19,269,10,no
55,2,0,2,0,1,0,0,5,4,148,1,999,0,0,1,12,19,266,10,no
38,4,0,2,0,0,0,0,3,2,484,2,999,0,0,5,11,23,231,7,no
46,0,0,1,0,0,0,1,0,4,1392,2,999,0,0,9,19,10,286,9,yes
35,2,0,2,0,0,1,1,0,4,260,3,999,0,0,9,19,10,286,9,no
29,5,2,3,0,1,0,1,1,0,78,1,999,0,0,10,24,18,303,11,no
41,2,0,4,0,1,0,0,3,4,1203,2,999,1,1,5,11,23,229,7,yes
43,2,1,0,0,1,0,1,0,1,178,2,999,0,0,9,19,10,285,9,no
54,9,0,0,0,0,1,0,5,2,133,2,999,0,0,1,12,19,268,10,no
30,2,0,3,0,1,0,0,5,1,95,1,999,0,0,1,12,19,279,10,no
52,2,0,3,0,0,1,0,5,0,161,1,999,1,1,1,12,19,270,10,no
31,4,0,5,0,1,0,1,0,2,287,3,999,0,0,9,19,10,287,9,no
38,4,0,2,0,0,0,1,0,1,392,3,999,0,0,9,19,10,286,9,no
29,7,0,1,0,1,0,0,0,0,494,3,999,0,0,5,9,22,209,7,no
52,2,0,3,0,0,1,0,5,1,79,1,999,0,0,1,12,19,269,10,no
30,4,1,0,0,1,0,1,1,4,158,2,999,0,0,10,24,18,310,11,no
32,0,0,4,0,1,1,0,5,2,188,2,999,0,0,1,12,19,268,10,no
47,2,2,2,0,0,1,0,3,3,1122,1,999,0,0,5,11,23,222,7,no
28,0,0,1,0,1,0,0,0,1,590,1,999,0,0,5,9,22,208,7,yes
53,7,0,3,0,1,0,0,6,0,304,1,999,0,0,10,18,20,303,11,no
55,0,1,1,0,0,1,0,0,0,163,1,999,1,1,5,9,22,209,7,no
34,5,2,5,0,1,0,1,0,4,350,5,999,0,0,9,19,10,286,9,no
35,1,0,3,0,1,0,0,3,0,81,3,999,0,0,5,11,23,220,7,no
27,4,0,3,0,0,0,0,0,1,139,1,1,1,2,5,9,22,203,7,no
32,0,0,4,0,0,0,1,0,2,245,2,999,0,0,9,19,10,286,9,no
28,1,2,3,0,0,0,0,9,1,76,1,999,0,0,8,2,2,100,4,no
24,5,2,5,0,1,0,0,6,4,73,4,999,0,0,10,18,20,300,11,no
50,0,0,1,0,0,0,0,6,1,112,1,999,0,0,10,18,20,304,11,no
45,1,2,0,0,0,0,0,5,3,165,3,999,1,1,1,12,19,267,10,no
31,5,2,2,0,1,0,0,0,2,37,1,999,0,0,5,9,22,212,7,no
25,9,0,1,0,1,0,1,1,2,362,1,999,0,0,10,24,18,305,11,no
34,1,0,1,0,1,0,0,0,3,175,4,999,0,0,5,9,22,211,7,no
44,5,0,5,0,0,1,0,0,2,267,1,999,0,0,5,9,22,206,7,no
52,0,0,1,0,1,0,1,0,4,151,9,999,0,0,9,19,10,286,9,no
39,0,2,0,0,0,0,0,0,2,201,1,999,0,0,5,9,22,212,7,no
52,7,1,1,0,1,0,1,1,1,69,4,999,0,0,10,24,18,304,11,no
39,0,0,0,0,1,0,1,0,3,285,1,999,0,0,9,19,10,284,9,no
25,4,0,2,0,1,0,0,6,1,161,1,999,0,0,10,18,20,305,11,no
31,2,0,3,0,0,1,0,5,1,64,1,999,0,0,1,12,19,269,10,no
48,0,0,0,0,0,0,0,2,1,335,3,999,0,0,10,14,9,311,11,no
46,0,0,0,0,1,0,1,1,2,92,2,999,0,0,10,24,18,290,11,no
30,5,0,3,0,0,0,1,5,3,145,5,999,0,0,1,12,19,267,10,no
30,2,2,3,0,1,0,0,2,4,235,1,999,0,0,10,14,9,309,11,no
58,1,0,3,0,0,0,0,0,3,342,2,999,0,0,5,17,14,31,3,yes
37,6,2,3,0,0,0,0,5,1,135,2,999,0,0,1,12,19,269,10,no
43,2,1,2,0,0,0,0,3,3,448,2,999,1,1,5,11,23,225,7,yes
48,7,0,0,0,0,0,0,6,2,438,2,999,0,0,10,18,20,306,11,no
27,0,2,0,0,0,1,0,0,3,623,1,999,0,0,5,9,22,211,7,yes
29,0,0,2,0,0,0,0,0,2,177,5,999,0,0,5,9,22,206,7,no
49,4,0,2,0,0,0,1,0,2,191,2,999,0,0,9,19,10,286,9,no
46,5,0,3,0,0,0,0,3,3,375,2,999,0,0,5,11,23,222,7,no
38,1,0,5,0,0,0,0,5,2,58,3,999,0,0,1,12,19,268,10,no
32,5,1,2,0,0,1,0,2,0,56,2,999,0,0,10,14,9,308,11,no
39,4,0,2,0,1,0,1,1,1,77,2,999,0,0,10,24,18,304,11,no
27,10,2,0,0,0,1,0,1,1,107,1,999,0,0,6,10,17,201,6,yes
32,0,0,5,0,1,1,1,0,1,151,1,999,0,0,9,19,10,286,9,no
66,8,0,1,0,0,0,1,4,4,64,1,999,0,0,5,8,25,234,7,no
32,5,2,3,0,1,0,0,3,1,721,4,999,0,0,5,11,23,227,7,yes
56,8,0,5,0,1,0,0,6,2,135,1,999,0,0,10,18,20,306,11,no
35,4,0,2,0,0,0,0,0,2,257,1,999,0,0,5,9,22,212,7,no
35,5,0,5,0,1,0,1,1,2,1528,2,999,0,0,10,24,18,305,11,yes
38,0,0,4,0,0,0,1,6,2,226,1,999,0,0,10,18,20,306,11,no
31,5,2,2,0,0,0,0,2,3,92,3,999,0,0,10,14,9,306,11,no
38,2,0,3,0,0,1,1,0,2,154,2,999,0,0,9,19,10,286,9,no
34,0,0,0,0,1,0,1,0,2,139,2,999,0,0,9,19,10,288,9,no
57,0,0,4,0,1,0,0,6,4,64,1,999,0,0,6,4,6,188,6,no
29,1,2,3,0,1,0,0,5,1,232,1,999,1,1,1,12,19,269,10,no
31,0,2,2,0,1,0,0,0,0,392,1,999,0,0,5,17,14,36,3,yes
33,6,2,3,0,1,1,1,1,0,16,13,999,0,0,10,24,18,291,11,no
29,0,2,0,0,1,0,1,1,0,411,1,999,0,0,10,24,18,304,11,no
38,2,0,3,0,0,0,0,3,4,107,1,999,0,0,5,11,23,220,7,yes
38,0,2,2,0,1,0,0,2,1,250,2,999,0,0,10,14,9,311,11,no
35,0,2,5,0,1,0,0,1,0,71,1,999,0,0,6,10,17,203,6,no
55,9,0,4,0,1,0,0,1,4,133,1,999,1,1,6,10,17,204,6,no
24,0,2,1,0,1,0,0,6,2,115,1,999,0,0,10,18,20,305,11,no
29,0,0,0,0,1,0,0,0,2,413,1,999,0,0,5,9,22,212,7,no
48,4,2,1,0,0,1,0,0,3,306,2,999,0,0,5,9,22,203,7,no
35,6,0,5,0,0,0,0,8,0,315,1,6,1,2,7,6,5,39,5,yes
46,7,0,1,0,0,0,0,3,0,466,3,999,0,0,5,11,23,220,7,no
30,0,0,0,0,1,0,0,5,2,308,5,999,0,0,1,12,19,268,10,no
41,0,0,4,0,0,0,0,0,3,220,1,999,0,0,5,9,22,211,7,no
38,7,0,4,0,1,0,1,0,2,234,2,999,0,0,9,19,10,287,9,no
60,7,0,1,0,1,0,1,0,3,101,3,999,0,0,9,19,10,289,9,no
38,0,2,0,0,0,0,0,6,1,237,3,999,0,0,10,18,20,305,11,no
36,2,0,2,0,1,0,1,0,0,192,1,999,0,0,9,19,10,287,9,no
54,8,1,5,0,0,0,1,0,1,139,3,999,1,1,5,9,22,208,7,no
35,5,0,3,0,0,0,0,2,2,182,1,6,3,1,4,20,12,141,2,yes
46,2,0,3,0,1,0,0,2,0,1141,2,999,0,0,10,14,9,308,11,yes
32,0,0,0,0,0,0,0,0,2,211,1,10,1,2,5,9,22,212,7,no
56,4,0,0,0,1,0,1,0,0,379,1,999,0,0,9,19,10,286,9,no
35,5,0,5,0,0,0,0,5,0,115,2,999,0,0,1,12,19,270,10,no
36,5,0,3,0,1,0,0,2,1,125,1,999,0,0,10,14,9,306,11,no
42,1,0,3,0,0,0,0,2,3,715,4,999,0,0,10,14,9,305,11,no
40,1,0,2,0,0,0,0,5,4,7,4,999,0,0,1,12,19,266,10,no
55,7,0,5,0,1,0,0,7,0,116,1,999,0,0,8,3,1,67,4,no
29,4,2,3,0,1,0,0,2,0,265,1,6,1,2,4,20,12,143,2,yes
36,1,0,3,0,1,0,0,5,0,84,1,999,0,0,1,12,19,270,10,no
39,0,0,4,0,0,0,1,6,4,25,1,14,1,2,4,23,15,92,2,no
60,5,0,1,0,0,0,0,7,1,595,2,6,1,2,8,3,1,66,4,yes
39,1,2,2,0,1,0,0,5,1,714,1,999,1,1,1,12,19,269,10,no
32,5,0,3,0,1,1,0,2,1,226,2,999,0,0,10,14,9,309,11,no
38,4,0,4,0,0,0,0,0,4,119,1,999,0,0,5,9,22,197,7,no
39,1,0,3,0,0,0,1,5,2,204,1,999,0,0,1,12,19,278,10,yes
45,2,0,4,0,1,0,0,0,3,177,2,999,0,0,5,9,22,203,7,no
46,1,0,3,0,0,0,1,0,1,716,2,999,0,0,9,19,10,286,9,no
34,2,2,2,0,0,0,1,0,2,359,1,999,0,0,9,19,10,285,9,no
34,2,0,2,0,1,0,1,1,1,83,1,999,0,0,10,24,18,304,11,no
23,6,2,0,0,0,0,0,7,3,238,1,4,1,2,8,3,1,78,4,yes
53,5,0,5,0,0,1,1,0,1,92,2,999,0,0,9,19,10,286,9,no
59,8,0,1,0,1,0,1,0,1,188,3,999,0,0,9,19,10,285,9,no
52,2,2,2,0,1,0,0,0,0,437,3,999,0,0,5,9,22,214,7,no
57,5,0,3,0,1,0,0,2,3,259,2,999,0,0,10,14,9,307,11,no
52,6,2,1,0,0,0,0,0,4,169,1,999,0,0,5,9,22,199,7,no
54,3,0,3,0,0,0,0,2,3,148,13,999,0,0,10,14,9,307,11,no
39,5,0,0,0,0,0,0,3,3,620,1,999,0,0,5,11,23,215,7,yes
29,5,2,3,0,1,0,1,0,0,1147,2,999,0,0,9,19,10,286,9,no
59,8,1,3,0,0,0,0,6,1,165,1,999,0,0,10,18,20,304,11,no
43,1,0,1,0,0,0,0,6,2,129,2,999,0,0,10,18,20,306,11,no
24,2,2,2,0,1,0,1,1,3,131,1,999,0,0,10,24,18,292,11,no
55,2,2,2,0,1,1,0,6,2,108,5,999,0,0,10,18,20,300,11,no
36,2,1,2,0,0,1,0,6,2,148,2,999,0,0,10,18,20,305,11,no
30,2,2,5,0,0,1,0,0,3,104,1,999,1,1,5,9,22,211,7,no
45,1,0,3,0,0,0,0,6,2,817,2,999,0,0,4,23,15,109,2,yes
35,2,0,3,0,0,0,0,2,2,252,5,999,0,0,10,14,9,310,11,no
32,5,1,5,0,1,0,0,4,1,115,2,999,0,0,5,8,25,237,7,no
46,2,1,2,0,0,0,1,6,3,176,1,999,0,0,6,4,6,189,6,yes
32,2,0,3,0,0,1,0,2,0,217,1,999,0,0,10,14,9,308,11,no
42,1,1,4,0,0,0,0,2,2,266,2,999,0,0,6,1,4,123,6,no
50,5,0,5,0,1,0,0,5,1,336,1,999,0,0,1,12,19,269,10,no
39,0,0,0,0,1,1,0,3,2,393,6,999,0,0,5,11,23,226,7,no
45,0,0,0,0,0,0,1,0,4,202,2,999,0,0,9,19,10,284,9,no
49,0,1,4,0,0,0,0,6,3,188,3,999,0,0,10,18,20,301,11,no
46,0,0,0,0,0,0,0,2,0,378,3,999,0,0,10,14,9,308,11,no
39,0,0,5,0,1,0,1,1,2,437,2,999,0,0,10,24,18,302,11,no
44,2,0,2,0,0,1,0,6,2,164,1,999,0,0,10,18,20,306,11,no
48,3,0,3,0,1,0,0,5,1,137,1,999,0,0,1,12,19,269,10,no
33,9,0,3,0,1,0,0,1,1,224,1,999,0,0,6,10,17,191,6,yes
64,2,0,2,0,0,0,0,7,4,427,1,999,1,1,8,3,1,61,4,yes
40,2,1,3,0,1,0,1,6,2,97,6,999,0,0,10,18,20,306,11,no
